Employee ID,Age,Years at Company,Monthly Income,Number of Promotions,Distance from Home,Number of Dependents,Company Tenure (In Months),Attrition,event_timestamp,Gender_Female,Gender_Male,Job Role_Education,Job Role_Finance,Job Role_Healthcare,Job Role_Media,Job Role_Technology,Work-Life Balance_Excellent,Work-Life Balance_Fair,Work-Life Balance_Good,Work-Life Balance_Poor,Job Satisfaction_High,Job Satisfaction_Low,Job Satisfaction_Medium,Job Satisfaction_Very High,Performance Rating_Average,Performance Rating_Below Average,Performance Rating_High,Performance Rating_Low,Overtime_No,Overtime_Yes,Education Level_Associate Degree,Education Level_Bachelor's Degree,Education Level_High School,Education Level_Master's Degree,Education Level_PhD,Marital Status_Divorced,Marital Status_Married,Marital Status_Single,Job Level_Entry,Job Level_Mid,Job Level_Senior,Company Size_Large,Company Size_Medium,Company Size_Small,Remote Work_No,Remote Work_Yes,Leadership Opportunities_No,Leadership Opportunities_Yes,Innovation Opportunities_No,Innovation Opportunities_Yes,Company Reputation_Excellent,Company Reputation_Fair,Company Reputation_Good,Company Reputation_Poor,Employee Recognition_High,Employee Recognition_Low,Employee Recognition_Medium,Employee Recognition_Very High
14344,0.783742467559235,-0.24248784842490426,1.3365557752846178,-0.8368834423914974,0.923838689134031,-1.0490813085472308,-1.3096542203709045,0,2026-07-29 14:25:14.391678,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
3520,-1.5334908977843515,-0.7770724109575846,0.2591864920325728,-0.8368834423914974,0.0002741682272943991,-1.0490813085472308,-0.34899787441113206,1,2026-07-29 14:25:14.391678,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
18311,0.783742467559235,-0.8661698380463646,0.1521426533106041,-0.8368834423914974,1.3856209495873992,0.21678295002341377,-1.2696268726225808,1,2026-07-29 14:25:14.391678,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
3585,0.8665008020357917,0.4702915682853362,-0.8293492348271596,0.1678568188616737,-0.28389953051323996,-0.41614917926190853,-0.2289158311661605,0,2026-07-29 14:25:14.391678,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0
51681,-0.3748742151125583,0.38119414119655615,0.3057775153611995,-0.8368834423914974,-0.9943337773645758,-1.0490813085472308,0.9318772535352313,0,2026-07-29 14:25:14.391678,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0
64718,-0.3748742151125583,-1.222559546401485,0.17717088898300684,-0.8368834423914974,0.9948821138191646,-0.41614917926190853,0.1313302985687542,1,2026-07-29 14:25:14.391678,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1
49612,0.6182257986061217,-1.311656973490265,1.0392973454523882,-0.8368834423914974,0.4975781410232295,-1.0490813085472308,-2.1502285230857057,0,2026-07-29 14:25:14.391678,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0
55048,0.03891745727022504,0.9157787037292365,0.008904135308545192,0.1678568188616737,0.4620564286806627,0.849715079308736,0.6917131670452882,0,2026-07-29 14:25:14.391678,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0
22374,0.6182257986061217,1.4503632662619166,1.5217647192603982,0.1678568188616737,0.7817518397637638,0.21678295002341377,0.17135764631707806,1,2026-07-29 14:25:14.391678,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
68311,-1.2852158943546816,-1.1334621193127048,0.07397754805679237,1.1725970801148449,0.07131759291242798,-0.41614917926190853,-0.7892986996426945,1,2026-07-29 14:25:14.391678,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0
13896,-1.0369408909250115,0.02480443284143592,0.5033080522833936,-0.8368834423914974,-0.958812065022009,-1.0490813085472308,1.0919866445285267,0,2026-07-29 14:25:14.391678,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0
32791,-1.0369408909250115,-0.5988775567800245,0.06666160224485926,1.1725970801148449,1.634272935985367,0.849715079308736,1.292123383270146,0,2026-07-29 14:25:14.391678,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0
46068,0.9492591365123484,-0.4206827026024644,0.7678372508517121,-0.8368834423914974,-0.07076925645783919,-0.41614917926190853,-1.189572177125933,1,2026-07-29 14:25:14.391678,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0
28118,-1.2852158943546816,-0.06429299424734414,-0.14973637387653077,-0.8368834423914974,-1.0653772020497094,0.21678295002341377,0.7717678625419359,1,2026-07-29 14:25:14.391678,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0
50582,0.6182257986061217,0.11390185993021597,-1.4404232350133626,0.1678568188616737,1.3145775249022658,-0.41614917926190853,1.4122054265151176,0,2026-07-29 14:25:14.391678,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0
74214,-0.4576325495891149,0.02480443284143592,-1.0430518624915217,-0.8368834423914974,-1.3495509007902438,-1.0490813085472308,-0.028779092424541217,0,2026-07-29 14:25:14.391678,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0
1393,-1.2852158943546816,-0.6879749838688045,1.1163073013674736,-0.8368834423914974,-0.5325515169112075,-1.0490813085472308,0.7717678625419359,1,2026-07-29 14:25:14.391678,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0
70878,0.783742467559235,1.0939735579067966,1.7208354553008942,-0.8368834423914974,-1.1008989143922763,-0.41614917926190853,0.7717678625419359,0,2026-07-29 14:25:14.391678,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0
41499,0.03891745727022504,1.0048761308180165,0.029696823405618255,0.1678568188616737,0.6751867027360635,1.4826472085940585,1.9325609472433276,0,2026-07-29 14:25:14.391678,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
53920,-1.699007566737465,-0.9552672651351447,-1.1689631404126863,0.1678568188616737,-1.1719423390774097,-1.0490813085472308,0.1313302985687542,1,2026-07-29 14:25:14.391678,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0
31058,0.45270912965300836,1.0048761308180165,-0.946019318038514,0.1678568188616737,0.7462301274211971,-1.0490813085472308,1.8124789039983562,0,2026-07-29 14:25:14.391678,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0
42416,-0.1265992116828883,-0.5988775567800245,-0.41503567200400004,-0.8368834423914974,0.0002741682272943991,-1.0490813085472308,1.051959296780203,1,2026-07-29 14:25:14.391678,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0
49640,1.3630508088951316,-0.5988775567800245,2.5687150699259846,-0.8368834423914974,0.8172735521063307,1.4826472085940585,-0.9494080906359899,1,2026-07-29 14:25:14.391678,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0
10089,-0.954182556448455,-0.15339042133612418,-0.5894632221516686,-0.8368834423914974,-0.8877686403368754,-1.0490813085472308,1.4122054265151176,1,2026-07-29 14:25:14.391678,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0
50978,0.9492591365123484,-0.8661698380463646,-0.817027641880746,0.1678568188616737,1.101447250846865,-1.0490813085472308,-1.0694901338809615,0,2026-07-29 14:25:14.391678,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0
34176,-0.6231492185422283,0.20299928701899603,0.25726124313469567,1.1725970801148449,0.8172735521063307,0.21678295002341377,-0.7492713518943707,1,2026-07-29 14:25:14.391678,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0
63936,-0.20935754615944496,1.0939735579067966,-0.8636186652093727,-0.8368834423914974,-1.491637750160511,0.21678295002341377,-0.5891619609010752,0,2026-07-29 14:25:14.391678,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0
25384,-1.450732563307795,-1.311656973490265,1.561039796777092,1.1725970801148449,-0.9232903526794423,-1.0490813085472308,-0.5891619609010752,1,2026-07-29 14:25:14.391678,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0
35946,1.4458091433716884,-0.33158527551368433,-0.39924863104140756,-0.8368834423914974,-0.8167252156517418,1.4826472085940585,1.051959296780203,0,2026-07-29 14:25:14.391678,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0
33553,-1.6162492322609083,-0.6879749838688045,-0.27757290069557256,1.1725970801148449,-0.781203503309175,-1.0490813085472308,-1.4297362636158761,1,2026-07-29 14:25:14.391678,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0
6770,-0.7886658874953416,0.4702915682853362,0.4763545677131137,-0.8368834423914974,1.7408380730130673,-0.41614917926190853,-0.9494080906359899,1,2026-07-29 14:25:14.391678,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0
73707,-0.3748742151125583,0.6484864224628963,0.8918232798749995,1.1725970801148449,1.3856209495873992,-1.0490813085472308,1.2520960355218222,1,2026-07-29 14:25:14.391678,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
49681,-1.5334908977843515,-1.0443646922239247,0.9053000221601395,-0.8368834423914974,0.5330998533657962,-0.41614917926190853,-0.5891619609010752,1,2026-07-29 14:25:14.391678,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0
45117,0.03891745727022504,-0.9552672651351447,1.772047075984426,-0.8368834423914974,-0.7456817909666082,0.21678295002341377,0.5316037760519927,0,2026-07-29 14:25:14.391678,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0
31780,0.8665008020357917,-1.1334621193127048,-1.294874418333851,0.1678568188616737,0.07131759291242798,-0.41614917926190853,0.9318772535352313,1,2026-07-29 14:25:14.391678,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0
74353,-0.20935754615944496,0.8266812766404564,-0.5417170494843155,1.1725970801148449,1.3856209495873992,0.21678295002341377,-0.7492713518943707,1,2026-07-29 14:25:14.391678,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0
11928,1.4458091433716884,-0.8661698380463646,-0.8836412537472949,0.1678568188616737,-0.035247544115272395,-0.41614917926190853,-0.3890252221594559,1,2026-07-29 14:25:14.391678,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0
64542,0.7009841330826784,-1.311656973490265,-0.3118423310777856,-0.8368834423914974,-0.4615080922260739,0.849715079308736,0.4915764283036689,0,2026-07-29 14:25:14.391678,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
8240,0.8665008020357917,1.0048761308180165,1.7373925958226375,0.1678568188616737,-0.8522469279943087,1.4826472085940585,1.4922601220117653,0,2026-07-29 14:25:14.391678,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0
52650,-0.8714242219718983,-0.5988775567800245,-0.4893502794620575,-0.8368834423914974,-0.24837781817067314,0.849715079308736,-1.4697636113642,1,2026-07-29 14:25:14.391678,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0
2116,0.12167579174678171,-0.5097801296912444,0.5860937548921105,-0.8368834423914974,-1.2074640514199766,-0.41614917926190853,0.45154908055534504,0,2026-07-29 14:25:14.391678,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0
40882,-1.3679742288312382,-1.1334621193127048,1.241063429949912,2.1773373413680157,1.3145775249022658,0.21678295002341377,-1.4697636113642,1,2026-07-29 14:25:14.391678,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0
37865,-0.954182556448455,-1.222559546401485,1.2722524620955216,1.1725970801148449,-0.6746383662814747,0.21678295002341377,-1.2696268726225808,0,2026-07-29 14:25:14.391678,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0
36864,-0.29211588063600163,-0.8661698380463646,0.9549714437253696,-0.8368834423914974,0.7462301274211971,-1.0490813085472308,-1.9100644365957624,0,2026-07-29 14:25:14.391678,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0
46696,1.528567477848245,2.2522401100609373,-1.6229368305321148,0.1678568188616737,-1.4205943254753772,0.849715079308736,2.2928070769782423,0,2026-07-29 14:25:14.391678,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0
31216,0.6182257986061217,1.3612658391731367,1.0874285678993165,1.1725970801148449,1.5632295113002332,-0.41614917926190853,-0.14886113566951278,1,2026-07-29 14:25:14.391678,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0
5542,0.287192460699895,0.6484864224628963,1.0134990102208346,0.1678568188616737,-1.136420626734843,2.748511467164703,0.5716311238003167,0,2026-07-29 14:25:14.391678,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0
69658,1.032017470988905,2.4304349642384975,0.15945859912253718,-0.8368834423914974,-0.4615080922260739,-1.0490813085472308,1.2120686877734983,0,2026-07-29 14:25:14.391678,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0
24814,-0.4576325495891149,-0.8661698380463646,-0.010348353670226164,0.1678568188616737,1.5987512236428,-0.41614917926190853,-1.7099276978541431,1,2026-07-29 14:25:14.391678,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0
37985,-1.1196992254015683,-0.06429299424734414,0.15329780264933035,0.1678568188616737,-0.8522469279943087,1.4826472085940585,0.731740514793612,0,2026-07-29 14:25:14.391678,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0
43029,-0.043840877206331626,-1.0443646922239247,0.5645309672358865,-0.8368834423914974,-0.28389953051323996,-0.41614917926190853,0.45154908055534504,1,2026-07-29 14:25:14.391678,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0
73758,1.6940841468013583,-0.33158527551368433,0.21567586694054955,0.1678568188616737,-0.17733439348553956,-1.0490813085472308,-0.8293260473910183,0,2026-07-29 14:25:14.391678,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0
37469,-0.954182556448455,0.02480443284143592,-0.2637111086308572,1.1725970801148449,0.035795880569861195,0.21678295002341377,1.4522327742634413,1,2026-07-29 14:25:14.391678,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
7942,-1.6162492322609083,-0.9552672651351447,-0.8874917515430492,-0.8368834423914974,-0.9943337773645758,-1.0490813085472308,-1.7899823933507908,1,2026-07-29 14:25:14.391678,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
37562,-1.2852158943546816,-1.1334621193127048,-0.4439144054721571,-0.8368834423914974,1.5277077989576664,0.21678295002341377,-1.4697636113642,1,2026-07-29 14:25:14.391678,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0
58718,0.3699507951764517,0.38119414119655615,0.6473166698446033,1.1725970801148449,0.24892615462526194,-1.0490813085472308,-0.9894354383843137,1,2026-07-29 14:25:14.391678,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0
2231,0.287192460699895,1.2721684120843566,1.4901906373352134,-0.8368834423914974,0.39101300399552913,0.21678295002341377,1.3721780787667937,1,2026-07-29 14:25:14.391678,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0
50815,0.03891745727022504,0.11390185993021597,0.9195468640044303,-0.8368834423914974,0.7107084150786303,-0.41614917926190853,1.3721780787667937,1,2026-07-29 14:25:14.391678,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0
36385,-1.1196992254015683,-0.24248784842490426,-0.7546495775895268,2.1773373413680157,0.6751867027360635,0.21678295002341377,1.3721780787667937,1,2026-07-29 14:25:14.391678,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
33216,-1.3679742288312382,-0.8661698380463646,0.7239415759801133,-0.8368834423914974,-0.31942124285580675,0.21678295002341377,0.6516858192969643,1,2026-07-29 14:25:14.391678,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0
37446,1.1975341399420183,-1.311656973490265,0.7662970517334103,-0.8368834423914974,1.3145775249022658,-0.41614917926190853,-1.3496815681192285,1,2026-07-29 14:25:14.391678,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0
12236,0.8665008020357917,2.163142682972157,0.3904884668677935,1.1725970801148449,-0.6746383662814747,-1.0490813085472308,0.05127560307210649,0,2026-07-29 14:25:14.391678,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0
45858,0.45270912965300836,-0.06429299424734414,0.46826852234202976,0.1678568188616737,-1.136420626734843,0.849715079308736,0.9318772535352313,1,2026-07-29 14:25:14.391678,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0
60489,0.9492591365123484,-1.1334621193127048,-1.1246824157615123,-0.8368834423914974,-0.17733439348553956,-0.41614917926190853,0.45154908055534504,1,2026-07-29 14:25:14.391678,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0
35563,-1.2852158943546816,-0.7770724109575846,-0.6580020829160945,1.1725970801148449,1.5632295113002332,0.21678295002341377,-0.14886113566951278,1,2026-07-29 14:25:14.391678,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0
24315,-1.2024575598781249,-0.06429299424734414,2.003847043288833,-0.8368834423914974,-0.8167252156517418,-1.0490813085472308,-0.7492713518943707,0,2026-07-29 14:25:14.391678,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0
34635,-0.5403908840656716,-1.311656973490265,0.33157585059275313,0.1678568188616737,0.9948821138191646,2.115579337879381,-0.06880644017286507,0,2026-07-29 14:25:14.391678,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0
2238,-0.7059075530187849,0.4702915682853362,-0.5632798371405395,-0.8368834423914974,-0.4970298045686407,-1.0490813085472308,-0.7892986996426945,0,2026-07-29 14:25:14.391678,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0
51436,1.032017470988905,-0.7770724109575846,1.4740185465930453,1.1725970801148449,-0.35494295519837354,-1.0490813085472308,0.8918499057869075,1,2026-07-29 14:25:14.391678,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0
21681,-0.1265992116828883,-0.6879749838688045,-0.822418338794802,2.1773373413680157,0.21340444228269514,-1.0490813085472308,-1.4697636113642,0,2026-07-29 14:25:14.391678,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0
17757,0.535467464129565,0.4702915682853362,0.472119020137784,-0.8368834423914974,-1.5626811748456444,1.4826472085940585,-0.9494080906359899,0,2026-07-29 14:25:14.391678,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1
66665,0.12167579174678171,-0.4206827026024644,0.2761286823338916,-0.8368834423914974,0.4975781410232295,0.21678295002341377,-0.909380742887666,1,2026-07-29 14:25:14.391678,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0
